64,3,"construction of a genetic toggle switch in escherichia coli. it has been proposed' that gene-regulatory circuits with virtually any desired property can be constructed from networks of simple regulatory elements. {t}hese properties, which include multistability and oscillations, have been found in specialized gene circuits such as the bacteriophage lambda switch and the {c}yanobacteria circadian oscillator. {h}owever, these behaviours have not been demonstrated in networks of non-specialized regulatory components. {h}ere we present the construction of a genetic toggle switch-a synthetic, bistable gene-regulatory network-in {e}scherichia coli and provide a simple theory that predicts the conditions necessary for bistability. {t}he toggle is constructed from any two repressible promoters arranged in a mutually inhibitory network. {i}t is flipped between stable states using transient chemical or thermal induction and exhibits a nearly ideal switching threshold. {a}s a practical device, the toggle switch forms a synthetic, addressable cellular memory unit and has implications for biotechnology, biocomputing and gene therapy.","exploring complex networks. the study of networks pervades all of science, from neurobiology to statistical physics. {t}he most basic issues are structural: how does one characterize the wiring diagram of a food web or the {i}nternet or the metabolic network of the bacterium {e}scherichia coli? {a}re there any unifying principles underlying their topology? {f}rom the perspective of nonlinear dynamics, we would also like to understand how an enormous network of interacting dynamical systems-be they neurons, power stations or lasers-will behave collectively, given their individual dynamics and coupling architecture. {r}esearchers are only now beginning to unravel the structure and dynamics of complex networks.",3
2,62,"reverse engineering of biological complexity. advanced technologies and biology have extremely different physical implementations, but they are far more alike in systems-level organization than is widely appreciated. {c}onvergent evolution in both domains produces modular architectures that are composed of elaborate hierarchies of protocols and layers of feedback regulation, are driven by demand for robustness to uncertain environments, and use often imprecise components. {t}his complexity may be largely hidden in idealized laboratory settings and in normal operation, becoming conspicuous only when contributing to rare cascading failures. {t}hese puzzling and paradoxical features are neither accidental nor artificial, but derive from a deep and necessary interplay between complexity and robustness, modularity, feedback, and fragility. {t}his review describes insights from engineering theory and practice that can shed some light on biological complexity.","network dynamics and cell physiology. complex assemblies of interacting proteins carry out most of the interesting jobs in a cell, such as metabolism, dna synthesis, movement and information processing. these physiological properties play out as a subtle molecular dance, choreographed by underlying regulatory networks. to understand this dance, a new breed of theoretical molecular biologists reproduces these networks in computers and in the mathematical language of dynamical systems.",3
52,74,"fluctuations in network dynamics. most complex networks serve as conduits for various dynamical processes, ranging from mass transfer by chemical reactions in the cell to packet transfer on the internet. we collected data on the time dependent activity of five natural and technological networks, finding that for each the coupling of the flux fluctuations with the total flux on individual nodes obeys a unique scaling law. we show that the observed scaling can explain the competition between the system's internal collective dynamics and changes in the external environment, allowing us to predict the relevant scaling exponents.","network reachability of realworld contact sequences. we use real-world contact sequences, time-ordered lists of contacts from one person to another, to study how fast information or disease can spread across network of contacts. specifically we measure the reachability time -- the average shortest time for a series of contacts to spread information between a reachable pair of vertices (a pair where a chain of contacts exists leading from one person to the other) -- and the reachability ratio -- the fraction of reachable vertex pairs. these measures are studied using conditional uniform graph tests. we conclude, among other things, that the network reachability depends much on a core where the path lengths are short and communication frequent, that clustering of the contacts of an edge in time tend to decrease the reachability, and that the order of the contacts really do make sense for dynamical spreading processes.",3
69,9,"footprints historyrich tools for information foraging. inspired by hill and hollan's original work [6], we have been developing a theory of interaction history and building tools to apply this theory to navigation in a complex information space. we have built a series of tools --- map, trails, annotations and signposts --- based on a physical-world navigation metaphor. these tools have been in use for over a year. our user study involved a controlled browse task and showed that users were able to get the same amount of work done with significantly less effort.","the evolutionary origin of complex features. a long-standing challenge to evolutionary theory has been whether it can explain the origin of complex organismal features. {w}e examined this issue using digital organisms--computer programs that self-replicate, mutate, compete and evolve. {p}opulations of digital organisms often evolved the ability to perform complex logic functions requiring the coordinated execution of many genomic instructions. {c}omplex functions evolved by building on simpler functions that had evolved earlier, provided that these were also selectively favoured. {h}owever, no particular intermediate stage was essential for evolving complex functions. {t}he first genotypes able to perform complex functions differed from their non-performing parents by only one or two mutations, but differed from the ancestor by many mutations that were also crucial to the new functions. {i}n some cases, mutations that were deleterious when they appeared served as stepping-stones in the evolution of complex features. {t}hese findings show how complex functions can originate by random mutation and natural selection.",3
85,50,"random networks with tunable degree distribution and clustering. we present an algorithm for generating random networks with arbitrary degree distribution and clustering (frequency of triadic closure). we use this algorithm to generate networks with exponential, power law, and poisson degree distributions with variable levels of clustering. such networks may be used as models of social networks and as a testable null hypothesis about network structure. finally, we explore the effects of clustering on the point of the phase transition where a giant component forms in a random network, and on the size of the giant component. some analysis of these effects is presented.","metabolomics and systems biology making sense of the soup. novel techniques for acquiring metabolomics data continue to emerge. such data require proper storage in suitably configured databases, which then permit one to establish the size of microbial metabolomes (hundreds of major metabolites) and allow the nature, organisation and control of metabolic networks to be investigated. a variety of algorithms for metabolic network reconstruction coupled to suitable modelling algorithms are the ground substances for the development of metabolic network and systems biology. even qualitative models of metabolic networks, when subject to stoichiometric constraints, can prove highly informative, and are the first step to the quantitative models, which alone can allow the true representation of complex biochemical systems.",2
94,29,"social structure and opinion formation. we present a dynamical theory of opinion formation that takes explicitly into account the structure of the social network in which in- dividuals are embedded. the theory predicts the evolution of a set of opinions through the social network and establishes the existence of a martingale property, i.e. that the expected weighted fraction of the population that holds a given opinion is constant in time. most importantly, this weighted fraction is not either zero or one, but corresponds to a non-trivial distribution of opinions in the long time limit. this co-existence of opinions within a social network is in agreement with the often observed locality effect, in which an opinion or a fad is localized to given groups without infecting the whole society. we verified these predictions, as well as those concerning the fragility of opinions and the importance of highly connected individuals in opinion formation, by performing computer experiments on a number of social networks.","the structure and function of complex networks. inspired by empirical studies of networked systems such as the internet, social networks, and bio- logical networks, researchers have in recent years developed a variety of techniques and models to help us understand or predict the behavior of these systems. here we review developments in this field, including such concepts as the small-world effect, degree distributions, clustering, network correlations, random graph models, models of network growth and preferential attachment, and dynamical processes taking place on networks.",3
93,35,"modeling the evolution of weighted networks. we present a general model for the growth of weighted networks in which the structural growth is coupled with the edgesâ weight dynamical evolution. the model is based on a simple weight-driven dynamics and a weightsâ reinforcement mechanism coupled to the local network growth. that coupling can be generalized in order to include the effect of additional randomness and nonlinearities which can be present in real-world networks. the model generates weighted graphs exhibiting the statistical properties observed in several real-world systems. in particular, the model yields a nontrivial time evolution of verticesâ properties and scale-free behavior with exponents depending on the microscopic parameters characterizing the coupling rules. very interestingly, the generated graphs spontaneously achieve a complex hierarchical architecture characterized by clustering and connectivity correlations varying as a function of the verticesâ degree.","oscillations in nfkappab signaling control the dynamics of gene expression. signaling by the transcription factor nuclear factor kappa b (nf-{kappa}b) involves its release from inhibitor kappa b (i{kappa}b) in the cytosol, followed by translocation into the nucleus. nf-{kappa}b regulation of i{kappa}b{alpha} transcription represents a delayed negative feedback loop that drives oscillations in nf-{kappa}b translocation. single-cell time-lapse imaging and computational modeling of nf-{kappa}b (rela) localization showed asynchronous oscillations following cell stimulation that decreased in frequency with increased i{kappa}b{alpha} transcription. transcription of target genes depended on oscillation persistence, involving cycles of rela phosphorylation and dephosphorylation. the functional consequences of nf-{kappa}b signaling may thus depend on number, period, and amplitude of oscillations. 10.1126/science.1099962",2
85,39,"random networks with tunable degree distribution and clustering. we present an algorithm for generating random networks with arbitrary degree distribution and clustering (frequency of triadic closure). we use this algorithm to generate networks with exponential, power law, and poisson degree distributions with variable levels of clustering. such networks may be used as models of social networks and as a testable null hypothesis about network structure. finally, we explore the effects of clustering on the point of the phase transition where a giant component forms in a random network, and on the size of the giant component. some analysis of these effects is presented.","large n field theories string theory and gravity. we review the holographic correspondence between field theories and string/m theory, focusing on the relation between compactifications of string/m theory on anti-de sitter spaces and conformal field theories. we review the background for this correspondence and discuss its motivations and the evidence for its correctness. we describe the main results that have been derived from the correspondence in the regime that the field theory is approximated by classical or semiclassical gravity. we focus on the case of the n=4 supersymmetric gauge theory in four dimensions, but we discuss also field theories in other dimensions, conformal and non-conformal, with or without supersymmetry, and in particular the relation to qcd. we also discuss some implications for black hole physics.",3
3,100,"exploring complex networks. the study of networks pervades all of science, from neurobiology to statistical physics. {t}he most basic issues are structural: how does one characterize the wiring diagram of a food web or the {i}nternet or the metabolic network of the bacterium {e}scherichia coli? {a}re there any unifying principles underlying their topology? {f}rom the perspective of nonlinear dynamics, we would also like to understand how an enormous network of interacting dynamical systems-be they neurons, power stations or lasers-will behave collectively, given their individual dynamics and coupling architecture. {r}esearchers are only now beginning to unravel the structure and dynamics of complex networks.","edutella a pp networking infrastructure based on rdf. metadata for the world wide web is important, but metadata for peer-to-peer (p2p) networks is absolutely crucial. in this paper we discuss the open source project edutella which builds upon metadata standards defined for the www and aims to provide an rdf-based metadata infrastructure for p2p applications, building on the recently announced jxta framework. we describe the goals and main services this infrastructure will provide and the architecture to connect edutella peers based on exchange of rdf metadata. as the query service is one of the core services of edutella, upon which other services are built, we specify in detail the edutella common data model (ecdm) as basis for the edutella query exchange language (rdf-qel-i) and format implementing distributed queries over the edutella network. finally, we shortly discuss registration and mediation services, and introduce the prototype and application scenario for our current edutella aware peers.",3
4,23,"comparative assessment of largescale data sets of proteinprotein interactions. comprehensive protein protein interaction maps promise to reveal many aspects of the complex regulatory network underlying cellular function. recently, large-scale approaches have predicted many new protein interactions in yeast. to measure their accuracy and potential as well as to identify biases, strengths and weaknesses, we compare the methods with each other and with a reference set of previously reported protein interactions.","the structure of scientific collaboration networks. the structure of scientific collaboration networks is investigated. two scientists are considered connected if they have authored a paper together and explicit networks of such connections are constructed by using data drawn from a number of databases, including medline (biomedical research), the los alamos e-print archive (physics), and ncstrl (computer science). i show that these collaboration networks form ã¢ââsmall worlds,ã¢ââ in which randomly chosen pairs of scientists are typically separated by only a short path of intermediate acquaintances. i further give results for mean and distribution of numbers of collaborators of authors, demonstrate the presence of clustering in the networks, and highlight a number of apparent differences in the patterns of collaboration between the fields studied.",3
53,10,"analysis of weighted networks. the connections in many networks are not merely binary entities, either present or not, but have associated weights that record their strengths relative to one another. recent studies of networks have, by and large, steered clear of such weighted networks, which are often perceived as being harder to analyze than their unweighted counterparts. here we point out that weighted networks can in many cases be analyzed using a simple mapping from a weighted network to an unweighted multigraph, allowing us to apply standard techniques for unweighted graphs to weighted ones as well. we give a number of examples of the method, including an algorithm for detecting community structure in weighted networks and a simple proof of the maximum-flowâminimum-cut theorem.","early language acquisition cracking the speech code. infants learn language with remarkable speed, but how they do it remains a mystery. new data show that infants use computational strategies to detect the statistical and prosodic patterns in language input, and that this leads to the discovery of phonemes and words. social interaction with another human being affects speech learning in a way that resembles communicative learning in songbirds. the brain's commitment to the statistical and prosodic patterns that are experienced early in life might help to explain the long-standing puzzle of why infants are better language learners than adults. successful learning by infants, as well as constraints on that learning, are changing theories of language acquisition.",3
64,52,"construction of a genetic toggle switch in escherichia coli. it has been proposed' that gene-regulatory circuits with virtually any desired property can be constructed from networks of simple regulatory elements. {t}hese properties, which include multistability and oscillations, have been found in specialized gene circuits such as the bacteriophage lambda switch and the {c}yanobacteria circadian oscillator. {h}owever, these behaviours have not been demonstrated in networks of non-specialized regulatory components. {h}ere we present the construction of a genetic toggle switch-a synthetic, bistable gene-regulatory network-in {e}scherichia coli and provide a simple theory that predicts the conditions necessary for bistability. {t}he toggle is constructed from any two repressible promoters arranged in a mutually inhibitory network. {i}t is flipped between stable states using transient chemical or thermal induction and exhibits a nearly ideal switching threshold. {a}s a practical device, the toggle switch forms a synthetic, addressable cellular memory unit and has implications for biotechnology, biocomputing and gene therapy.","fluctuations in network dynamics. most complex networks serve as conduits for various dynamical processes, ranging from mass transfer by chemical reactions in the cell to packet transfer on the internet. we collected data on the time dependent activity of five natural and technological networks, finding that for each the coupling of the flux fluctuations with the total flux on individual nodes obeys a unique scaling law. we show that the observed scaling can explain the competition between the system's internal collective dynamics and changes in the external environment, allowing us to predict the relevant scaling exponents.",3
78,78,"problems with fitting to the powerlaw distribution. abstract. this short communication uses a simple experiment to show that fitting to a power law distribution by using graphical methods based on linear fit on the log-log scale is biased and inaccurate. it shows that using maximum likelihood estimation (mle) is far more robust. finally, it presents a new table for performing the kolmogorov-smirnov test for goodness-of-fit tailored to power-law distributions in which the power-law exponent is estimated using mle. the techniques presented here will advance the application of complex network theory by allowing reliable estimation of power-law models from data and further allowing quantitative assessment of goodness-of-fit of proposed power-law models to empirical data. pacs. 02.50.ng distribution theory and monte carlo studies -- 05.10.ln monte carlo methods -- 89.75.-k","problems with fitting to the powerlaw distribution. abstract. this short communication uses a simple experiment to show that fitting to a power law distribution by using graphical methods based on linear fit on the log-log scale is biased and inaccurate. it shows that using maximum likelihood estimation (mle) is far more robust. finally, it presents a new table for performing the kolmogorov-smirnov test for goodness-of-fit tailored to power-law distributions in which the power-law exponent is estimated using mle. the techniques presented here will advance the application of complex network theory by allowing reliable estimation of power-law models from data and further allowing quantitative assessment of goodness-of-fit of proposed power-law models to empirical data. pacs. 02.50.ng distribution theory and monte carlo studies -- 05.10.ln monte carlo methods -- 89.75.-k",3
42,16,"xml bioinformatics and data integration. motivation: the extensible markup language (xml) is an emerging standard for structuring documents, notably for the world wide web. in this paper, the authors present xml and examine its use as a data language for bioinformatics. in particular, xml is compared to other languages, and some of the potential uses of xml in bioinformatics applications are presented. the authors propose to adopt xml for data interchange between databases and other sources of data. finally the discussion is illustrated by a test case of a pedigree data model in xml. contact: emmanuel.barillot@infobiogen.fr","network motifs simple building blocks of complex networks. complex networks are studied across many fields of science. {t}o uncover their structural design principles, we defined ""network motifs,"" patterns of interconnections occurring in complex networks at numbers that are significantly higher than those in randomized networks. {w}e found such motifs in networks from biochemistry, neurobiology, ecology, and engineering. {t}he motifs shared by ecological food webs were distinct from the motifs shared by the genetic networks of {e}scherichia coli and {s}accharomyces cerevisiae or from those found in the {w}orld {w}ide {w}eb. {s}imilar motifs were found in networks that perform information processing, even though they describe elements as different as biomolecules within a cell and synaptic connections between neurons in {c}aenorhabditis elegans. {m}otifs may thus define universal classes of networks. {t}his approach may uncover the basic building blocks of most networks.",3
42,38,"xml bioinformatics and data integration. motivation: the extensible markup language (xml) is an emerging standard for structuring documents, notably for the world wide web. in this paper, the authors present xml and examine its use as a data language for bioinformatics. in particular, xml is compared to other languages, and some of the potential uses of xml in bioinformatics applications are presented. the authors propose to adopt xml for data interchange between databases and other sources of data. finally the discussion is illustrated by a test case of a pedigree data model in xml. contact: emmanuel.barillot@infobiogen.fr","dynamic conditional random fields. conditional random fields (crfs) for sequence modeling have several  advantages over joint models such as hmms, including the ability to  relax strong independence assumptions made in those models, and the  ability to incorporate arbitrary overlapping features. previous work has  focused on linear-chain crfs, which correspond to finite-state machines,  and have efficient exact inference algorithms. often, however, we wish  to label sequence data in multiple interacting ways---for example,...",3
5,55,"navigation in a small world. the small-world phenomenon â the principle that most of us are linked by short chains of acquaintances â was first investigated as a question in sociology1, 2 and is a feature of a range of networks arising in nature and technology3, 4, 5. experimental study of the phenomenon1 revealed that it has two fundamental components: first, such short chains are ubiquitous, and second, individuals operating with purely local information are very adept at finding these chains. the first issue has been analysed2, 3, 4, and here i investigate the second by modelling how individuals can find short chains in a large social network.","metabolomics by numbers acquiring and understanding global metabolite data. in this postgenomic era, there is a specific need to assign function to orphan genes in order to validate potential targets for drug therapy and to discover new biomarkers of disease. metabolomics is an emerging field that is complementary to the other âomics and proving to have unique advantages. as in transcriptomics or proteomics, a typical metabolic fingerprint or metabolomic experiment is likely to generate thousands of data points, of which only a handful might be needed to describe the problem adequately. extracting the most meaningful elements of these data is thus key to generating useful new knowledge with mechanistic or explanatory power.",3
24,86,"classes of smallworld networks. we study the statistical properties of a variety of diverse real-world networks. we present evidence of the occurrence of three classes of small-world networks: (a) scale-free networks, characterized by a vertex connectivity distribution that decays as a power law; (b) broad-scale networks, characterized by a connectivity distribution that has a power law regime followed by a sharp cutoff; and (c) single-scale networks, characterized by a connectivity distribution with a fast decaying tail. moreover. we note for the classes of broad-scale and single-scale networks that there are constraints limiting the addition of new links. our results suggest that the nature of such constraints may be the controlling factor for the emergence of different classes of networks.","the statistical mechanics of networks. we study the family of network models derived by requiring the expected properties of a graph ensemble to match a given set of measurements of a real-world network, while maximizing the entropy of the ensemble. models of this type play the same role in the study of networks as is played by the boltzmann distribution in classical statistical mechanics; they offer the best prediction of network properties subject to the constraints imposed by a given set of observations. we give exact solutions of models within this class that incorporate arbitrary degree distributions and arbitrary but independent edge probabilities. we also discuss some more complex examples with correlated edges that can be solved approximately or exactly by adapting various familiar methods, including mean-field theory, perturbation theory, and saddle-point expansions.",3
55,31,"metabolomics by numbers acquiring and understanding global metabolite data. in this postgenomic era, there is a specific need to assign function to orphan genes in order to validate potential targets for drug therapy and to discover new biomarkers of disease. metabolomics is an emerging field that is complementary to the other âomics and proving to have unique advantages. as in transcriptomics or proteomics, a typical metabolic fingerprint or metabolomic experiment is likely to generate thousands of data points, of which only a handful might be needed to describe the problem adequately. extracting the most meaningful elements of these data is thus key to generating useful new knowledge with mechanistic or explanatory power.","an overview of audio information retrieval. abstract.   the problem of audio information retrieval is familiar to anyone who has returned from vacation to find an answering machine full of messages. while there is not yet an ?altavista? for the audio data type, many workers are finding ways to automatically locate, index, and browse audio using recent advances in speech recognition and machine listening. this paper reviews the state of the art in audio information retrieval, and presents recent advances in automatic speech recognition, word spotting, speaker and music identification, and audio similarity with a view towards making audio less ?opaque?. a special section addresses intelligent interfaces for navigating and browsing audio and multimedia documents, using automatically derived information to go beyond the tape recorder metaphor.",3
39,24,"large n field theories string theory and gravity. we review the holographic correspondence between field theories and string/m theory, focusing on the relation between compactifications of string/m theory on anti-de sitter spaces and conformal field theories. we review the background for this correspondence and discuss its motivations and the evidence for its correctness. we describe the main results that have been derived from the correspondence in the regime that the field theory is approximated by classical or semiclassical gravity. we focus on the case of the n=4 supersymmetric gauge theory in four dimensions, but we discuss also field theories in other dimensions, conformal and non-conformal, with or without supersymmetry, and in particular the relation to qcd. we also discuss some implications for black hole physics.","classes of smallworld networks. we study the statistical properties of a variety of diverse real-world networks. we present evidence of the occurrence of three classes of small-world networks: (a) scale-free networks, characterized by a vertex connectivity distribution that decays as a power law; (b) broad-scale networks, characterized by a connectivity distribution that has a power law regime followed by a sharp cutoff; and (c) single-scale networks, characterized by a connectivity distribution with a fast decaying tail. moreover. we note for the classes of broad-scale and single-scale networks that there are constraints limiting the addition of new links. our results suggest that the nature of such constraints may be the controlling factor for the emergence of different classes of networks.",3
92,35,"zipfs law and the creation of musical context. this article discusses the extension of the notion of context from linguistics to the domain of music. in language, the statistical regularity known as zipf's law - which concerns the frequency of usage of different words - has been quantitatively related to the process of text generation. this connection is established by simon's model, on the basis of a few assumptions regarding the accompanying creation of context. here, it is shown that the statistics of note usage in musical compositions are compatible with the predictions of simon's model. this result, which gives objective support to the conceptual likeness of context in language and music, is obtained through automatic analysis of the digital versions of several compositions. as a by-product, a quantitative measure of context definiteness is introduced and used to compare tonal and atonal works.","oscillations in nfkappab signaling control the dynamics of gene expression. signaling by the transcription factor nuclear factor kappa b (nf-{kappa}b) involves its release from inhibitor kappa b (i{kappa}b) in the cytosol, followed by translocation into the nucleus. nf-{kappa}b regulation of i{kappa}b{alpha} transcription represents a delayed negative feedback loop that drives oscillations in nf-{kappa}b translocation. single-cell time-lapse imaging and computational modeling of nf-{kappa}b (rela) localization showed asynchronous oscillations following cell stimulation that decreased in frequency with increased i{kappa}b{alpha} transcription. transcription of target genes depended on oscillation persistence, involving cycles of rela phosphorylation and dephosphorylation. the functional consequences of nf-{kappa}b signaling may thus depend on number, period, and amplitude of oscillations. 10.1126/science.1099962",3
77,45,"information diffusion through blogspace. we study the dynamics of information propagation in environments of low-overhead personal publishing, using a large collection of weblogs over time as our example domain. we characterize and model this collection at two levels. first, we present a macroscopic characterization of topic propagation through our corpus, formalizing the notion of long-running âchatterâ topics consisting recursively of âspikeâ topics generated by outside world events, or more rarely, by resonances within the community. second, we present a microscopic characterization of propagation from individual to individual, drawing on the theory of infectious diseases to model the flow. we propose, validate, and employ an algorithm to induce the underlying propagation network from a sequence of posts, and report on the results.","mapping weblog communities. websites of a particular class form increasingly complex networks, and new tools are needed to map and understand them. a way of visualizing this complex network is by mapping it. a map highlights which members of the community have similar interests, and reveals the underlying social network. in this paper, we will map a network of websites using kohonen's self-organizing map (som), a neural-net like method generally used for clustering and visualization of complex data sets. the set of websites considered has been the blogalia weblog hosting site (based at <a href=""http://www.blogalia.com/"">this http url</a>), a thriving community of around 200 members, created in january 2002. in this paper we show how som discovers interesting community features, its relation with other community-discovering algorithms, and the way it highlights the set of communities formed over the network.",3
10,71,"early language acquisition cracking the speech code. infants learn language with remarkable speed, but how they do it remains a mystery. new data show that infants use computational strategies to detect the statistical and prosodic patterns in language input, and that this leads to the discovery of phonemes and words. social interaction with another human being affects speech learning in a way that resembles communicative learning in songbirds. the brain's commitment to the statistical and prosodic patterns that are experienced early in life might help to explain the long-standing puzzle of why infants are better language learners than adults. successful learning by infants, as well as constraints on that learning, are changing theories of language acquisition.","exploiting generative models in discriminative classifiers. generative probability models such as hidden markov models providea principled way of treating missing information and dealingwith variable length sequences. on the other hand, discriminativemethods such as support vector machines enable us to constructflexible decision boundaries and often result in classification performancesuperior to that of the model based approaches. an idealclassifier should combine these two complementary approaches. inthis paper, we develop a natural way of achieving this combinationby deriving kernel functions for use in discriminative methodssuch as support vector machines from generative probability models.we provide a theoretical justification for this combination aswell as demonstrate a substantial improvement in the classificationperformance in the context of dna and protein sequence analysis.1 introductionspeech, vision, text and biosequence data can be difficult to deal with in the contextof simple statistical classification problems. b...",3
50,77,"metabolomics and systems biology making sense of the soup. novel techniques for acquiring metabolomics data continue to emerge. such data require proper storage in suitably configured databases, which then permit one to establish the size of microbial metabolomes (hundreds of major metabolites) and allow the nature, organisation and control of metabolic networks to be investigated. a variety of algorithms for metabolic network reconstruction coupled to suitable modelling algorithms are the ground substances for the development of metabolic network and systems biology. even qualitative models of metabolic networks, when subject to stoichiometric constraints, can prove highly informative, and are the first step to the quantitative models, which alone can allow the true representation of complex biochemical systems.","information diffusion through blogspace. we study the dynamics of information propagation in environments of low-overhead personal publishing, using a large collection of weblogs over time as our example domain. we characterize and model this collection at two levels. first, we present a macroscopic characterization of topic propagation through our corpus, formalizing the notion of long-running âchatterâ topics consisting recursively of âspikeâ topics generated by outside world events, or more rarely, by resonances within the community. second, we present a microscopic characterization of propagation from individual to individual, drawing on the theory of infectious diseases to model the flow. we propose, validate, and employ an algorithm to induce the underlying propagation network from a sequence of posts, and report on the results.",3
42,35,"xml bioinformatics and data integration. motivation: the extensible markup language (xml) is an emerging standard for structuring documents, notably for the world wide web. in this paper, the authors present xml and examine its use as a data language for bioinformatics. in particular, xml is compared to other languages, and some of the potential uses of xml in bioinformatics applications are presented. the authors propose to adopt xml for data interchange between databases and other sources of data. finally the discussion is illustrated by a test case of a pedigree data model in xml. contact: emmanuel.barillot@infobiogen.fr","oscillations in nfkappab signaling control the dynamics of gene expression. signaling by the transcription factor nuclear factor kappa b (nf-{kappa}b) involves its release from inhibitor kappa b (i{kappa}b) in the cytosol, followed by translocation into the nucleus. nf-{kappa}b regulation of i{kappa}b{alpha} transcription represents a delayed negative feedback loop that drives oscillations in nf-{kappa}b translocation. single-cell time-lapse imaging and computational modeling of nf-{kappa}b (rela) localization showed asynchronous oscillations following cell stimulation that decreased in frequency with increased i{kappa}b{alpha} transcription. transcription of target genes depended on oscillation persistence, involving cycles of rela phosphorylation and dephosphorylation. the functional consequences of nf-{kappa}b signaling may thus depend on number, period, and amplitude of oscillations. 10.1126/science.1099962",3
5,67,"navigation in a small world. the small-world phenomenon â the principle that most of us are linked by short chains of acquaintances â was first investigated as a question in sociology1, 2 and is a feature of a range of networks arising in nature and technology3, 4, 5. experimental study of the phenomenon1 revealed that it has two fundamental components: first, such short chains are ubiquitous, and second, individuals operating with purely local information are very adept at finding these chains. the first issue has been analysed2, 3, 4, and here i investigate the second by modelling how individuals can find short chains in a large social network.","document coorganization in an online knowledge community. we introduce the concept of ""document co-organization"" and describe such a system. by document co-organization we mean that individuals are allowed to hierarchically organize documents personally and share their hierarchies with others, while the system generates a ""consensus"" hierarchy from these personal hierarchies, which provides a full, common, and emergent view of all documents. by allowing users to retrieve documents from their own organization (hierarchy), another user's, the consensus hierarchy, or a time-based hierarchy, we provide access corresponding to different characteristics of knowledge tasks: they are personal, collective, social, and time-sensitive. in a class website experiment, we show that for a complex knowledge task, hierarchies are used more frequently than search. one surprising finding is how often students use others' personal hierarchies.",3
4,62,"comparative assessment of largescale data sets of proteinprotein interactions. comprehensive protein protein interaction maps promise to reveal many aspects of the complex regulatory network underlying cellular function. recently, large-scale approaches have predicted many new protein interactions in yeast. to measure their accuracy and potential as well as to identify biases, strengths and weaknesses, we compare the methods with each other and with a reference set of previously reported protein interactions.","network dynamics and cell physiology. complex assemblies of interacting proteins carry out most of the interesting jobs in a cell, such as metabolism, dna synthesis, movement and information processing. these physiological properties play out as a subtle molecular dance, choreographed by underlying regulatory networks. to understand this dance, a new breed of theoretical molecular biologists reproduces these networks in computers and in the mathematical language of dynamical systems.",3
54,45,"inferring network mechanisms the drosophila melanogaster protein interaction network. naturally occurring networks exhibit quantitative features revealing underlying growth mechanisms. numerous network mechanisms have recently been proposed to reproduce specific properties such as degree distributions or clustering coefficients. we present a method for inferring the mechanism most accurately capturing a given network topology, exploiting discriminative tools from machine learning. the drosophila melanogaster protein network is confidently and robustly (to noise and training data subsampling) classified as a duplication{\^a}ââmutation{\^a}ââcomplementation network over preferential attachment, small-world, and a duplication{\^a}ââmutation mechanism without complementation. systematic classification, rather than statistical study of specific properties, provides a discriminative approach to understand the design of complex networks.","mapping weblog communities. websites of a particular class form increasingly complex networks, and new tools are needed to map and understand them. a way of visualizing this complex network is by mapping it. a map highlights which members of the community have similar interests, and reveals the underlying social network. in this paper, we will map a network of websites using kohonen's self-organizing map (som), a neural-net like method generally used for clustering and visualization of complex data sets. the set of websites considered has been the blogalia weblog hosting site (based at <a href=""http://www.blogalia.com/"">this http url</a>), a thriving community of around 200 members, created in january 2002. in this paper we show how som discovers interesting community features, its relation with other community-discovering algorithms, and the way it highlights the set of communities formed over the network.",3
90,92,"how can we think the complex. this chapter does not deal with specific tools and techniques for managing complex systems, but proposes some basic concepts that help us to think and speak about complexity. we review classical thinking and its intrinsic drawbacks when dealing with complexity. we then show how complexity forces us to take build models with indeterminacy and unpredictability. however, we can still deal with the problems created in this way by being adaptive, and profiting from a complex systemâs capability for selforganization, and the distributed intelligence this may produce.","zipfs law and the creation of musical context. this article discusses the extension of the notion of context from linguistics to the domain of music. in language, the statistical regularity known as zipf's law - which concerns the frequency of usage of different words - has been quantitatively related to the process of text generation. this connection is established by simon's model, on the basis of a few assumptions regarding the accompanying creation of context. here, it is shown that the statistics of note usage in musical compositions are compatible with the predictions of simon's model. this result, which gives objective support to the conceptual likeness of context in language and music, is obtained through automatic analysis of the digital versions of several compositions. as a by-product, a quantitative measure of context definiteness is introduced and used to compare tonal and atonal works.",3
